Fecha,Producto,Categoría,Vendedor,Región,Canal de Venta,Método de Pago,Cliente,Cantidad,Precio Unitario (USD),Descuento (%),Total (USD)
2024-04-24,Smartphone X1,Wearables,María Fernández,Sur,Tienda física,Tarjeta de crédito,Cliente_00455,5,569.97,0.68,2830.47
2024-02-19,Laptop Pro 15,Electrónica,María Fernández,Oeste,Marketplace,Tarjeta de crédito,Cliente_00892,3,182.95,9.3,497.81
2024-04-05,Auriculares BT,Video,Laura Pérez,Norte,Tienda física,Tarjeta de débito,Cliente_00449,4,131.46,7.35,487.19
2024-06-30,Smartwatch S3,Accesorios,Luis Martínez,Centro,Marketplace,Transferencia bancaria,Cliente_00916,8,1053.34,17.5,6952.04
2024-07-21,Auriculares BT,Audio,Miguel Sánchez,Centro,Tienda física,Transferencia bancaria,Cliente_00372,5,754.39,10.78,3365.33
2024-11-24,Laptop Pro 15,Computación,Luis Martínez,Sur,Online,Tarjeta de débito,Cliente_00375,8,357.16,16.35,2390.11
2024-01-25,Teclado mecánico,Computación,Andrés Ruiz,Norte,Marketplace,Tarjeta de crédito,Cliente_00835,4,420.29,2.98,1631.06
2024-04-18,Smartphone X1,Wearables,Luis Martínez,Sur,Online,Transferencia bancaria,Cliente_00738,8,442.22,11.98,3113.94
2024-12-30,Auriculares BT,Electrónica,Luis Martínez,Norte,Online,Tarjeta de crédito,Cliente_00423,4,1328.94,17.37,4392.41
2024-10-23,Auriculares BT,Audio,Luis Martínez,Este,Marketplace,Tarjeta de débito,Cliente_00175,7,1308.19,18.25,7486.12
2024-05-26,Cámara DSLR,Video,Jorge Herrera,Centro,Online,Transferencia bancaria,Cliente_00834,9,133.92,14.23,1033.77
2024-08-01,"Monitor 24""",Computación,Luis Martínez,Norte,Online,Tarjeta de débito,Cliente_00651,10,37.02,7.39,342.84
2024-04-04,Smartphone X1,Electrónica,Laura Pérez,Norte,Online,Tarjeta de débito,Cliente_00457,5,982.89,7.59,4541.44
2024-04-15,Ratón ergonómico,Video,Miguel Sánchez,Centro,Online,Tarjeta de débito,Cliente_00997,3,1296.59,6.79,3625.65
2024-01-02,Tablet T8,Wearables,Camila López,Norte,Marketplace,Tarjeta de crédito,Cliente_00407,5,1076.82,0.67,5348.03
2024-02-10,Cámara DSLR,Audio,Camila López,Centro,Marketplace,Transferencia bancaria,Cliente_00260,1,1454.79,9.67,1314.11
2024-10-26,Tablet T8,Video,Laura Pérez,Sur,Tienda física,Tarjeta de débito,Cliente_00700,2,1031.35,13.12,1792.07
2024-08-30,Ratón ergonómico,Accesorios,Jorge Herrera,Norte,Tienda física,Tarjeta de crédito,Cliente_00089,2,1026.19,9.43,1858.84
2024-04-27,Smartwatch S3,Audio,Ana Rodríguez,Norte,Online,Tarjeta de débito,Cliente_00743,4,401.77,14.1,1380.48
2024-06-26,Teclado mecánico,Computación,Jorge Herrera,Norte,Tienda física,Tarjeta de débito,Cliente_00329,8,1490.27,11.92,10501.04
2024-02-12,Ratón ergonómico,Accesorios,Laura Pérez,Norte,Marketplace,Tarjeta de crédito,Cliente_00307,1,495.76,19.29,400.13
2024-08-24,Ratón ergonómico,Audio,Luis Martínez,Este,Online,Transferencia bancaria,Cliente_00204,3,979.6,2.03,2879.14
2024-05-20,Smartphone X1,Video,Andrés Ruiz,Norte,Tienda física,Tarjeta de crédito,Cliente_00456,4,231.54,18.01,759.36
2024-06-19,Smartphone X1,Audio,Camila López,Este,Online,Transferencia bancaria,Cliente_00392,6,1113.26,18.03,5475.24
2024-05-02,Auriculares BT,Audio,Laura Pérez,Este,Tienda física,Tarjeta de crédito,Cliente_00649,1,139.16,4.66,132.68
2024-07-01,Cámara DSLR,Video,Ana Rodríguez,Este,Online,Tarjeta de crédito,Cliente_00161,3,1081.18,8.63,2963.62
2024-09-17,Smartphone X1,Accesorios,Andrés Ruiz,Norte,Tienda física,Tarjeta de débito,Cliente_00980,6,859.41,17.59,4249.44
2024-03-26,"Monitor 24""",Electrónica,Miguel Sánchez,Sur,Tienda física,PayPal,Cliente_00969,8,1125.66,5.2,8537.01
2024-01-05,"Monitor 24""",Electrónica,María Fernández,Norte,Tienda física,Tarjeta de crédito,Cliente_00102,9,1141.54,12.02,9038.94
2024-04-15,Auriculares BT,Video,Carlos Gómez,Oeste,Marketplace,PayPal,Cliente_00178,10,1154.3,14.22,9901.59
2024-02-22,Cámara DSLR,Audio,Laura Pérez,Oeste,Online,Tarjeta de débito,Cliente_00470,7,1183.55,0.21,8267.45
2024-09-28,"Monitor 24""",Electrónica,Laura Pérez,Norte,Tienda física,Tarjeta de crédito,Cliente_00325,1,638.19,8.11,586.43
2024-11-25,Smartphone X1,Audio,Laura Pérez,Oeste,Tienda física,Tarjeta de débito,Cliente_00371,3,647.73,16.72,1618.29
2024-11-02,Smartphone X1,Computación,Carlos Gómez,Sur,Online,Tarjeta de débito,Cliente_00583,4,1102.23,0.8,4373.65
2024-05-04,Impresora láser,Audio,Luis Martínez,Este,Marketplace,PayPal,Cliente_00790,2,747.47,6.31,1400.61
2024-08-22,Ratón ergonómico,Audio,Miguel Sánchez,Oeste,Online,Tarjeta de crédito,Cliente_00872,5,938.66,11.73,4142.78
2024-07-28,Tablet T8,Computación,Laura Pérez,Oeste,Marketplace,PayPal,Cliente_00368,8,161.22,1.37,1272.09
2024-12-29,Teclado mecánico,Accesorios,Luis Martínez,Centro,Marketplace,Tarjeta de débito,Cliente_00401,2,931.21,9.6,1683.63
2024-07-04,"Monitor 24""",Audio,Camila López,Oeste,Marketplace,Tarjeta de crédito,Cliente_00540,9,1255.66,17.11,9367.35
2024-02-18,"Monitor 24""",Audio,Sofía Díaz,Oeste,Marketplace,PayPal,Cliente_00938,6,928.04,13.9,4794.25
2024-08-14,Smartwatch S3,Computación,Andrés Ruiz,Sur,Online,Transferencia bancaria,Cliente_00841,4,1355.62,12.74,4731.66
2024-03-25,Smartphone X1,Electrónica,María Fernández,Este,Online,PayPal,Cliente_00253,1,1108.37,12.71,967.5
2024-10-21,Teclado mecánico,Accesorios,Miguel Sánchez,Este,Tienda física,Transferencia bancaria,Cliente_00243,7,801.33,11.37,4971.53
2024-06-20,Ratón ergonómico,Wearables,Luis Martínez,Este,Online,Tarjeta de crédito,Cliente_00238,1,953.04,18.78,774.06
2024-01-10,Impresora láser,Computación,Sofía Díaz,Centro,Online,Tarjeta de débito,Cliente_00849,10,939.68,12.04,8265.43
2024-08-04,Teclado mecánico,Video,María Fernández,Sur,Marketplace,PayPal,Cliente_00169,6,1263.5,13.56,6553.02
2024-05-28,Teclado mecánico,Wearables,María Fernández,Oeste,Online,Tarjeta de crédito,Cliente_00799,4,359.9,7.99,1324.58
2024-02-12,Laptop Pro 15,Computación,Ana Rodríguez,Centro,Marketplace,Tarjeta de crédito,Cliente_00906,8,583.41,6.38,4369.51
2024-01-04,Tablet T8,Video,Ana Rodríguez,Oeste,Marketplace,Tarjeta de débito,Cliente_00222,1,543.3,9.76,490.27
2024-05-03,Impresora láser,Wearables,Sofía Díaz,Este,Tienda física,Transferencia bancaria,Cliente_00715,8,108.04,1.11,854.73
2024-04-03,Laptop Pro 15,Wearables,Sofía Díaz,Norte,Tienda física,Transferencia bancaria,Cliente_00944,2,119.84,15.94,201.48
2024-08-10,Smartphone X1,Audio,Laura Pérez,Oeste,Marketplace,Transferencia bancaria,Cliente_00512,6,890.09,19.26,4311.95
2024-01-29,Cámara DSLR,Computación,Jorge Herrera,Este,Tienda física,Tarjeta de débito,Cliente_00888,5,1422.25,8.53,6504.66
2024-08-12,"Monitor 24""",Audio,Laura Pérez,Centro,Marketplace,Transferencia bancaria,Cliente_00992,6,1450.13,12.1,7647.99
2024-12-06,Impresora láser,Computación,Luis Martínez,Centro,Marketplace,Tarjeta de crédito,Cliente_00369,4,669.69,2.37,2615.27
2024-04-24,Auriculares BT,Video,Luis Martínez,Este,Online,PayPal,Cliente_00813,5,431.33,1.22,2130.34
2024-11-17,Impresora láser,Audio,Andrés Ruiz,Centro,Marketplace,PayPal,Cliente_00097,8,1198.25,6.05,9006.05
2024-12-19,"Monitor 24""",Video,Andrés Ruiz,Norte,Tienda física,Tarjeta de débito,Cliente_00588,4,106.39,11.34,377.3
2024-08-02,Smartphone X1,Video,Ana Rodríguez,Este,Marketplace,Tarjeta de crédito,Cliente_00575,8,173.18,14.0,1191.48
2024-06-12,Teclado mecánico,Computación,Luis Martínez,Norte,Online,Tarjeta de débito,Cliente_00062,1,833.19,18.89,675.8
2024-04-29,Ratón ergonómico,Video,Luis Martínez,Sur,Tienda física,Tarjeta de débito,Cliente_00058,7,734.18,13.65,4437.75
2024-07-21,Auriculares BT,Accesorios,Laura Pérez,Norte,Online,PayPal,Cliente_00281,7,1245.38,13.0,7584.36
2024-09-14,"Monitor 24""",Video,Jorge Herrera,Centro,Online,PayPal,Cliente_00609,1,1063.1,16.7,885.56
2024-09-23,Smartphone X1,Computación,Miguel Sánchez,Este,Online,PayPal,Cliente_00599,5,914.55,3.7,4403.56
2024-12-11,Cámara DSLR,Electrónica,Miguel Sánchez,Norte,Marketplace,PayPal,Cliente_00706,4,265.1,8.8,967.08
2024-02-24,Tablet T8,Electrónica,Laura Pérez,Este,Online,PayPal,Cliente_00779,3,1016.12,9.44,2760.59
2024-02-08,"Monitor 24""",Accesorios,Carlos Gómez,Oeste,Tienda física,Transferencia bancaria,Cliente_00321,3,1162.29,19.16,2818.79
2024-06-15,Teclado mecánico,Wearables,Camila López,Este,Marketplace,PayPal,Cliente_00508,6,465.59,14.03,2401.61
2024-01-01,Cámara DSLR,Video,Laura Pérez,Centro,Online,Tarjeta de crédito,Cliente_00571,1,1140.8,2.22,1115.47
2024-07-26,Tablet T8,Wearables,Camila López,Este,Marketplace,Tarjeta de crédito,Cliente_00152,4,88.28,8.26,323.95
2024-04-24,Laptop Pro 15,Wearables,Luis Martínez,Centro,Marketplace,Tarjeta de crédito,Cliente_00516,10,289.09,19.43,2329.2
2024-08-19,Teclado mecánico,Computación,Sofía Díaz,Sur,Online,Tarjeta de crédito,Cliente_00968,4,1221.86,5.05,4640.62
2024-11-20,Teclado mecánico,Electrónica,Ana Rodríguez,Norte,Tienda física,Transferencia bancaria,Cliente_00121,6,147.98,9.58,802.82
2024-09-04,Impresora láser,Computación,Laura Pérez,Este,Tienda física,Tarjeta de crédito,Cliente_00679,8,288.32,9.33,2091.36
2024-04-08,Smartphone X1,Wearables,Carlos Gómez,Este,Online,PayPal,Cliente_00323,9,660.89,8.15,5463.25
2024-04-26,Ratón ergonómico,Electrónica,Laura Pérez,Sur,Marketplace,Transferencia bancaria,Cliente_00038,4,579.17,15.99,1946.24
2024-05-02,Teclado mecánico,Computación,Ana Rodríguez,Norte,Online,Transferencia bancaria,Cliente_00319,3,1487.1,13.16,3874.19
2024-08-05,Teclado mecánico,Electrónica,María Fernández,Oeste,Marketplace,Tarjeta de crédito,Cliente_00069,10,565.69,13.24,4907.93
2024-11-30,Auriculares BT,Video,Carlos Gómez,Centro,Tienda física,PayPal,Cliente_00175,10,1259.4,0.02,12591.48
2024-05-17,Ratón ergonómico,Computación,Andrés Ruiz,Sur,Online,Tarjeta de débito,Cliente_00225,7,291.17,16.8,1695.77
2024-04-28,Impresora láser,Accesorios,Andrés Ruiz,Norte,Online,Transferencia bancaria,Cliente_00122,3,515.83,18.74,1257.49
2024-02-12,Ratón ergonómico,Wearables,María Fernández,Este,Tienda física,Transferencia bancaria,Cliente_00056,5,1072.69,9.94,4830.32
2024-09-10,Smartphone X1,Wearables,Carlos Gómez,Este,Tienda física,PayPal,Cliente_00618,3,510.92,12.63,1339.17
2024-10-02,Impresora láser,Electrónica,Ana Rodríguez,Oeste,Online,Tarjeta de crédito,Cliente_00313,10,859.17,11.09,7638.88
2024-06-14,Cámara DSLR,Accesorios,María Fernández,Oeste,Marketplace,Transferencia bancaria,Cliente_00732,10,82.25,15.09,698.38
2024-05-14,Impresora láser,Audio,María Fernández,Norte,Tienda física,PayPal,Cliente_00168,6,942.01,6.13,5305.59
2024-06-02,Cámara DSLR,Computación,Luis Martínez,Centro,Marketplace,PayPal,Cliente_00622,1,458.46,6.56,428.39
2024-12-06,Tablet T8,Electrónica,Jorge Herrera,Oeste,Marketplace,Transferencia bancaria,Cliente_00697,5,1116.23,19.64,4485.01
2024-04-25,"Monitor 24""",Computación,Andrés Ruiz,Sur,Online,Tarjeta de débito,Cliente_00245,5,1283.52,1.76,6304.65
2024-04-10,Tablet T8,Electrónica,Laura Pérez,Sur,Marketplace,Tarjeta de débito,Cliente_00284,4,1297.11,1.86,5091.94
2024-03-13,Smartwatch S3,Electrónica,María Fernández,Oeste,Marketplace,Tarjeta de débito,Cliente_00255,9,632.72,6.88,5302.7
2024-08-19,Ratón ergonómico,Audio,Andrés Ruiz,Sur,Online,PayPal,Cliente_00994,6,342.47,13.42,1779.06
2024-01-09,Teclado mecánico,Accesorios,Luis Martínez,Norte,Tienda física,Transferencia bancaria,Cliente_00890,6,1272.87,11.06,6792.54
2024-05-09,Cámara DSLR,Wearables,Camila López,Norte,Marketplace,Tarjeta de crédito,Cliente_00764,6,354.35,8.55,1944.32
2024-03-27,Smartwatch S3,Accesorios,Jorge Herrera,Oeste,Online,Tarjeta de crédito,Cliente_00906,8,1349.27,10.16,9697.47
2024-06-15,Smartwatch S3,Electrónica,Miguel Sánchez,Sur,Tienda física,Tarjeta de crédito,Cliente_00468,3,420.64,12.39,1105.57
2024-12-12,Smartwatch S3,Audio,Andrés Ruiz,Norte,Online,Tarjeta de débito,Cliente_00888,5,796.22,0.96,3942.88
2024-01-01,Ratón ergonómico,Audio,Sofía Díaz,Norte,Marketplace,Transferencia bancaria,Cliente_00528,4,530.01,9.32,1922.45
2024-05-11,Tablet T8,Accesorios,Carlos Gómez,Sur,Online,Transferencia bancaria,Cliente_00156,10,1126.33,2.13,11023.39
2024-01-16,Cámara DSLR,Audio,Miguel Sánchez,Sur,Marketplace,Tarjeta de crédito,Cliente_00764,9,1061.28,8.21,8767.34
2024-12-11,Laptop Pro 15,Accesorios,Laura Pérez,Este,Online,Tarjeta de débito,Cliente_00038,2,517.12,15.29,876.1
2024-08-30,Ratón ergonómico,Electrónica,Jorge Herrera,Este,Online,Tarjeta de crédito,Cliente_00447,5,37.08,1.08,183.4
2024-08-28,Teclado mecánico,Wearables,Miguel Sánchez,Este,Tienda física,Tarjeta de crédito,Cliente_00898,3,582.59,18.57,1423.21
2024-01-10,Teclado mecánico,Computación,Camila López,Centro,Online,Tarjeta de débito,Cliente_00036,6,803.91,3.41,4658.98
2024-07-08,Smartwatch S3,Computación,Miguel Sánchez,Centro,Marketplace,Tarjeta de débito,Cliente_00026,5,793.97,18.66,3229.08
2024-03-25,Cámara DSLR,Computación,Camila López,Sur,Tienda física,Tarjeta de crédito,Cliente_00616,2,1430.93,7.33,2652.09
2024-05-09,Laptop Pro 15,Video,Camila López,Centro,Online,Tarjeta de crédito,Cliente_00795,10,534.48,2.6,5205.84
2024-08-16,Impresora láser,Electrónica,Andrés Ruiz,Este,Tienda física,Tarjeta de crédito,Cliente_00089,10,1487.74,3.69,14328.42
2024-01-27,Cámara DSLR,Video,Andrés Ruiz,Este,Online,Tarjeta de débito,Cliente_00177,2,783.26,5.56,1479.42
2024-09-04,Laptop Pro 15,Audio,Luis Martínez,Norte,Online,Transferencia bancaria,Cliente_00541,7,873.04,4.91,5811.22
2024-07-11,Tablet T8,Audio,Jorge Herrera,Norte,Tienda física,Transferencia bancaria,Cliente_00328,9,1427.99,6.17,12058.95
2024-10-24,Laptop Pro 15,Accesorios,Carlos Gómez,Norte,Tienda física,Tarjeta de crédito,Cliente_00258,6,27.32,15.46,138.58
2024-05-17,"Monitor 24""",Wearables,Andrés Ruiz,Sur,Online,Transferencia bancaria,Cliente_00679,10,144.98,5.92,1363.97
2024-07-10,Smartphone X1,Wearables,Luis Martínez,Norte,Marketplace,PayPal,Cliente_00951,10,652.45,7.77,6017.55
2024-08-10,Smartwatch S3,Accesorios,Luis Martínez,Oeste,Online,Tarjeta de débito,Cliente_00442,7,1358.72,18.82,7721.06
2024-03-16,Smartwatch S3,Computación,Laura Pérez,Norte,Online,Transferencia bancaria,Cliente_00325,1,1258.18,1.7,1236.79
2024-06-02,Ratón ergonómico,Computación,Ana Rodríguez,Oeste,Online,Transferencia bancaria,Cliente_00641,5,985.92,9.14,4479.03
2024-04-30,Laptop Pro 15,Electrónica,Carlos Gómez,Oeste,Tienda física,Transferencia bancaria,Cliente_00138,9,752.12,7.44,6265.46
2024-07-13,Smartphone X1,Wearables,María Fernández,Centro,Marketplace,Tarjeta de débito,Cliente_00545,10,53.47,4.05,513.04
2024-12-08,Teclado mecánico,Computación,María Fernández,Centro,Tienda física,Tarjeta de débito,Cliente_00907,4,377.68,0.07,1509.66
2024-12-25,Laptop Pro 15,Audio,Miguel Sánchez,Oeste,Marketplace,Tarjeta de débito,Cliente_00687,3,1299.85,18.7,3170.33
2024-03-22,Teclado mecánico,Audio,Laura Pérez,Oeste,Tienda física,Tarjeta de crédito,Cliente_00828,2,1318.46,1.58,2595.26
2024-03-17,Cámara DSLR,Wearables,Jorge Herrera,Centro,Tienda física,Tarjeta de crédito,Cliente_00690,5,844.75,13.33,3660.72
2024-01-24,Laptop Pro 15,Audio,Carlos Gómez,Centro,Marketplace,Tarjeta de crédito,Cliente_00089,2,616.11,0.74,1223.1
2024-08-18,Laptop Pro 15,Electrónica,María Fernández,Norte,Tienda física,Transferencia bancaria,Cliente_00742,10,1361.48,0.56,13538.56
2024-05-24,"Monitor 24""",Accesorios,María Fernández,Norte,Tienda física,Tarjeta de crédito,Cliente_00134,2,1107.52,13.56,1914.68
2024-04-21,Smartphone X1,Accesorios,Carlos Gómez,Sur,Marketplace,Tarjeta de crédito,Cliente_00431,3,1456.55,7.73,4031.88
2024-03-30,Auriculares BT,Audio,Laura Pérez,Centro,Online,Transferencia bancaria,Cliente_00355,5,336.88,16.98,1398.39
2024-09-18,Auriculares BT,Audio,Jorge Herrera,Sur,Tienda física,Tarjeta de débito,Cliente_00162,1,809.85,19.25,653.95
2024-05-29,Cámara DSLR,Computación,Ana Rodríguez,Este,Online,Transferencia bancaria,Cliente_00062,4,145.45,4.56,555.27
2024-01-26,Laptop Pro 15,Video,Camila López,Centro,Marketplace,Transferencia bancaria,Cliente_00169,3,1437.6,13.02,3751.27
2024-04-28,Teclado mecánico,Computación,Ana Rodríguez,Norte,Tienda física,Tarjeta de crédito,Cliente_00984,7,482.03,2.01,3306.39
2024-02-29,Laptop Pro 15,Video,Sofía Díaz,Este,Tienda física,Tarjeta de crédito,Cliente_00771,10,956.01,2.44,9326.83
2024-03-07,"Monitor 24""",Electrónica,Andrés Ruiz,Sur,Tienda física,Tarjeta de crédito,Cliente_00209,5,915.58,19.31,3693.91
2024-07-28,Smartwatch S3,Accesorios,María Fernández,Norte,Tienda física,Tarjeta de crédito,Cliente_00379,7,1117.26,13.07,6798.64
2024-07-05,Tablet T8,Audio,Camila López,Norte,Marketplace,Transferencia bancaria,Cliente_00801,2,919.56,11.96,1619.16
2024-03-31,Teclado mecánico,Electrónica,María Fernández,Oeste,Tienda física,Tarjeta de débito,Cliente_00049,7,257.82,14.78,1538.0
2024-05-10,Impresora láser,Electrónica,Jorge Herrera,Norte,Tienda física,Tarjeta de débito,Cliente_00803,10,395.96,7.01,3682.03
2024-04-15,"Monitor 24""",Computación,Miguel Sánchez,Sur,Marketplace,Tarjeta de débito,Cliente_00093,7,252.01,10.19,1584.31
2024-06-21,Smartwatch S3,Computación,Andrés Ruiz,Oeste,Tienda física,PayPal,Cliente_00938,10,146.91,12.6,1283.99
2024-10-21,Impresora láser,Computación,Camila López,Este,Marketplace,PayPal,Cliente_00794,3,956.15,1.84,2815.67
2024-05-06,Smartwatch S3,Wearables,Luis Martínez,Centro,Tienda física,Tarjeta de crédito,Cliente_00495,8,856.88,3.94,6584.95
2024-11-18,Auriculares BT,Accesorios,Andrés Ruiz,Este,Marketplace,PayPal,Cliente_00169,8,789.98,8.02,5812.99
2024-06-21,Smartphone X1,Wearables,Camila López,Norte,Marketplace,Tarjeta de débito,Cliente_00156,9,587.88,17.44,4368.18
2024-04-04,Cámara DSLR,Audio,Luis Martínez,Centro,Online,PayPal,Cliente_00618,9,54.44,16.98,406.76
2024-11-26,Impresora láser,Accesorios,Luis Martínez,Norte,Marketplace,Tarjeta de débito,Cliente_00140,6,1457.26,10.22,7849.97
2024-08-14,Ratón ergonómico,Computación,Laura Pérez,Norte,Marketplace,Tarjeta de débito,Cliente_00057,4,1397.86,10.79,4988.12
2024-10-14,Smartphone X1,Video,Carlos Gómez,Oeste,Marketplace,Transferencia bancaria,Cliente_00013,8,1379.42,12.84,9618.42
2024-07-15,Laptop Pro 15,Audio,Carlos Gómez,Centro,Marketplace,PayPal,Cliente_00082,3,1158.28,3.65,3348.01
2024-08-13,Auriculares BT,Audio,Miguel Sánchez,Norte,Marketplace,Transferencia bancaria,Cliente_00119,7,563.4,11.25,3500.12
2024-02-01,Auriculares BT,Accesorios,Camila López,Centro,Online,Transferencia bancaria,Cliente_00619,2,343.92,18.36,561.55
2024-09-08,Laptop Pro 15,Computación,Laura Pérez,Norte,Marketplace,PayPal,Cliente_00150,4,1220.1,16.7,4065.37
2024-09-10,Laptop Pro 15,Wearables,Miguel Sánchez,Este,Marketplace,Transferencia bancaria,Cliente_00882,8,1393.9,2.87,10831.16
2024-08-02,Tablet T8,Computación,Carlos Gómez,Norte,Online,Transferencia bancaria,Cliente_00861,6,873.15,0.67,5203.8
2024-10-13,Teclado mecánico,Video,María Fernández,Sur,Tienda física,Transferencia bancaria,Cliente_00053,6,784.91,3.95,4523.44
2024-06-21,Cámara DSLR,Video,Jorge Herrera,Norte,Tienda física,Tarjeta de débito,Cliente_00764,9,1323.33,15.76,10032.96
2024-03-23,Cámara DSLR,Audio,Camila López,Sur,Online,PayPal,Cliente_00243,2,339.79,7.08,631.47
2024-06-11,Impresora láser,Video,Jorge Herrera,Sur,Tienda física,Transferencia bancaria,Cliente_00903,8,1231.76,15.73,8304.03
2024-09-26,Cámara DSLR,Accesorios,Sofía Díaz,Centro,Tienda física,PayPal,Cliente_00720,9,870.1,19.4,6311.71
2024-07-10,"Monitor 24""",Audio,Ana Rodríguez,Norte,Online,Tarjeta de débito,Cliente_00400,3,1499.12,19.44,3623.07
2024-03-25,Laptop Pro 15,Computación,Laura Pérez,Centro,Online,PayPal,Cliente_00082,9,972.72,2.2,8561.88
2024-04-03,Tablet T8,Video,Sofía Díaz,Centro,Online,Tarjeta de crédito,Cliente_00290,5,764.12,15.74,3219.24
2024-01-28,Impresora láser,Wearables,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00226,2,1394.68,7.41,2582.67
2024-04-10,Auriculares BT,Wearables,Luis Martínez,Oeste,Marketplace,Tarjeta de débito,Cliente_00580,6,1406.17,13.56,7292.96
2024-05-06,"Monitor 24""",Accesorios,Jorge Herrera,Sur,Marketplace,Transferencia bancaria,Cliente_00113,7,1210.68,2.36,8274.76
2024-08-11,Impresora láser,Computación,Ana Rodríguez,Oeste,Tienda física,PayPal,Cliente_00921,8,719.86,17.65,4742.44
2024-10-29,Laptop Pro 15,Computación,Miguel Sánchez,Oeste,Marketplace,Tarjeta de débito,Cliente_00740,10,1035.01,9.16,9402.03
2024-09-01,Smartphone X1,Computación,Andrés Ruiz,Sur,Online,PayPal,Cliente_00210,3,528.49,17.22,1312.45
2024-05-16,Ratón ergonómico,Electrónica,Laura Pérez,Norte,Marketplace,Tarjeta de crédito,Cliente_00644,9,72.48,8.0,600.13
2024-06-13,Impresora láser,Video,María Fernández,Centro,Online,PayPal,Cliente_00449,1,310.72,14.35,266.13
2024-07-14,Impresora láser,Accesorios,Ana Rodríguez,Oeste,Marketplace,Tarjeta de crédito,Cliente_00155,3,1260.36,19.67,3037.34
